CustomerID,Region,Province,City,EnrollmentDate,CancelDate,ProductType,PlanName,Price,SalesChannel,Source,UtilityProvider,ContractDurationMonths,Usage,UsageUnit,SupportTickets,PricePerUnit,EstimatedMonthlyBill
CUST00182,ontario,Ontario,Hamilton,09/01/2023,,Home Services,Premium,50.79,EMAIL,Google Ads,hydro one,24,,N/A,1,,
CUST00183,NOVA SCOTIA,Nova Scotia,Dartmouth,05/05/2023,,Electricity,Standard,64.08, online,Referral,NS Power,6,1298.1,kWh,0,0.12,155.77
CUST00184,manitoba,Manitoba,Winnipeg,14/09/2021,,Electricity,Standrad,93.7, Email,,manitoba hydro,24,597.98,kWh,1,0.12,71.76
CUST00185,ontario,Ontario,Hamilton,16/02/2022,,Home Services,Prmium,27.12,,N/A,Hydro-One,12,,N/A,3,,
CUST00186,Alberta,Alberta,Edmonton,31/03/2023,,Electricity,Standrad,134.1,in person,,E.P.C.O.R,18,909.3,kWh,0,0.12,109.12
CUST00187,British Columbia ,British Columbia,Victoria,01/08/2023,,Electricity,Standrad,115.34,Phone,tv,BC Hydro,12,1197.53,kWh,3,0.12,143.7
CUST00188,Alberta,Alberta,Calgary,20/10/2022,07/12/2024,Home Services,Basic,44.14,in person,tv,EPCOR,6,,N/A,2,,
CUST00189,Quebec,Quebec,Quebec City,26/11/2021,,Natural Gas,Prmium,58.95,In-person,tv,HQ,24,187.46,GJ,2,3.5,656.11
CUST00190,Ontario ,Ontario,Mississauga,18/04/2023,,Electricity,Standrad,110.03,Phone, facebook,Hydro-One,24,1050.83,kWh,1,0.12,126.1
CUST00191,ONTARIO,Ontario,Mississauga,08/12/2023,,Natural Gas,basic,59.28,in person,Facebook,Hydro-One,12,94.98,GJ,2,3.5,332.43
CUST00192,nova scotia,Nova Scotia,Truro,09/11/2021,,Home Services,premium ,28.05,in person,Facebook,NS Power,12,,N/A,1,,
CUST00193,NOVA SCOTIA,Nova Scotia,Dartmouth,13/01/2024,,Electricity,Flex,64.64, Email,Google Ads,NS Power,6,1331.85,kWh,1,0.12,159.82
CUST00194, alberta,Alberta,Edmonton,30/04/2022,,Home Services,Flex,72.17, online,Facebook,epcor,6,,N/A,6,,
CUST00195,ontario,Ontario,Ottawa,12/09/2022,14/05/2024,Home Services,Flex,43.8,in person, facebook,Enbridge,18,,N/A,2,,
CUST00196,Ontario ,Ontario,Hamilton,12/11/2022,,Home Services,Prmium,50.77,EMAIL,,ENBRIDGE,6,,N/A,1,,
CUST00197,British Columbia ,British Columbia,Kelowna,16/03/2023,,Electricity,Premium,61.46,,N/A,BCH,18,855.32,kWh,2,0.12,102.64
CUST00198,nova scotia,Nova Scotia,Sydney,03/12/2022,,Natural Gas,premium ,92.37, online,Facebook,nsp,24,135.47,GJ,0,3.5,474.14
CUST00199,Nova Scotia ,Nova Scotia,Truro,07/07/2021,,Electricity,premium ,103.95,,Google Ads,NS Power,6,787.39,kWh,0,0.12,94.49
CUST00200,B.C.,British Columbia,Vancouver,21/01/2022,,Electricity,Premium,60.82,,,BC Hydro,18,853.63,kWh,2,0.12,102.44
CUST00201, alberta,Alberta,Calgary,16/12/2021,,Home Services,basic,20.94,,N/A,E.P.C.O.R,6,,N/A,2,,
CUST00202,ONTARIO,Ontario,Toronto,10/04/2021,,Home Services,premium ,68.79, Email,TV,Enbridge,6,,N/A,1,,
CUST00203,ONTARIO,Ontario,Toronto,10/06/2022,,Electricity,Green,131.54, phone, facebook,ENBRIDGE,24,1081.76,kWh,0,0.12,129.81
CUST00204,NOVA SCOTIA,Nova Scotia,Truro,02/02/2021,,Electricity,Basic,68.42, Email,N/A,NS Power,24,648.44,kWh,1,0.12,77.81
CUST00205, alberta,Alberta,Calgary,03/07/2023,,Electricity,Prmium,110.93, phone,Google Ads,E.P.C.O.R,12,490.95,kWh,1,0.12,58.91
CUST00206,ONTARIO,Ontario,Ottawa,11/05/2023,,Home Services,Green,73.96,Phone,TV,Hydro One,18,,N/A,0,,
CUST00207,ontario,Ontario,Toronto,24/12/2021,25/07/2024,Home Services,Green,29.75,in person,N/A,Enbridge,18,,N/A,1,,
CUST00208, alberta,Alberta,Lethbridge,09/12/2021,,Electricity,Prmium,64.83, Email,tv,E.P.C.O.R,6,1158.24,kWh,0,0.12,138.99
CUST00209,ONTARIO,Ontario,Mississauga,12/01/2021,,Home Services,Basic,58.05,EMAIL,,ENBRIDGE,12,,N/A,1,,
CUST00210,ONTARIO,Ontario,Mississauga,21/04/2021,,Natural Gas,Green,103.84, phone,Referral,Enbridge,18,151.95,GJ,0,3.5,531.82
CUST00211, QUEBEC,Quebec,Quebec City,05/01/2024,,Home Services,Standrad,39, phone,Referral,HQ,6,,N/A,5,,
CUST00212,ALBERTA,Alberta,Red Deer,08/09/2023,,Natural Gas,Standrad,75.91,,N/A,EPCOR,6,65.33,GJ,4,3.5,228.66
CUST00213,Alberta,Alberta,Calgary,02/04/2021,,Natural Gas,Basic,63.35, Email,Referral,epcor,12,139.54,GJ,3,3.5,488.39
CUST00214,ONTARIO,Ontario,Ottawa,22/12/2021,,Natural Gas,Premium,45.06, Email,Facebook,ENBRIDGE,24,90.34,GJ,1,3.5,316.19
CUST00215,British Columbia ,British Columbia,Surrey,15/04/2021,,Electricity,Flex,101.21,In-person,Facebook,Fortis,6,1438.64,kWh,1,0.12,172.64
CUST00216,Ontario ,Ontario,Hamilton,18/02/2021,,Home Services,Prmium,45.84,In-person,Facebook,ENBRIDGE,18,,N/A,0,,
CUST00217,Ontario ,Ontario,Ottawa,29/05/2022,,Natural Gas,basic,117.42,in person, facebook,ENBRIDGE,24,109.74,GJ,1,3.5,384.09
CUST00218,British Columbia ,British Columbia,Surrey,21/04/2021,28/07/2023,Natural Gas,premium ,42.15,EMAIL,tv,BCH,24,134.58,GJ,3,3.5,471.03
CUST00219, alberta,Alberta,Red Deer,05/01/2022,,Electricity,basic,72.53,Online,tv,E.P.C.O.R,18,1275.22,kWh,2,0.12,153.03
CUST00220, MANITOBA,Manitoba,Brandon,09/03/2022,,Natural Gas,Standrad,82.75, Email,Google Ads,manitoba hydro,18,61.09,GJ,0,3.5,213.81
CUST00221,Alberta,Alberta,Calgary,06/11/2023,,Electricity,Standrad,147.01, online,N/A,E.P.C.O.R,6,790.51,kWh,1,0.12,94.86
CUST00222,Alberta,Alberta,Calgary,25/01/2023,,Natural Gas,Prmium,71.29,,TV,epcor,18,162.03,GJ,3,3.5,567.11
CUST00223,Ontario ,Ontario,Toronto,29/11/2021,,Electricity,Premium,91.35, online,,Hydro One,12,1412.6,kWh,2,0.12,169.51
CUST00224, QUEBEC,Quebec,Gatineau,18/04/2023,28/08/2023,Natural Gas,Standard,64.02, phone,Google Ads,hydro quebec,18,158.3,GJ,1,3.5,554.05
CUST00225,ONTARIO,Ontario,Toronto,29/01/2024,,Electricity,Premium,89.79, Email,,Hydro-One,12,1214.54,kWh,2,0.12,145.74
CUST00226,ONTARIO,Ontario,Hamilton,07/06/2023,,Electricity,Flex,100.46, Email,N/A,Enbridge,6,1123.04,kWh,1,0.12,134.76
CUST00227,saskatchewan,Saskatchewan,Regina,15/06/2023,,Natural Gas,Standard,103.96,,TV,SPWR,18,171.31,GJ,2,3.5,599.59
CUST00228,quebec,Quebec,Laval,05/01/2023,11/08/2023,Natural Gas,Prmium,87.76, Email,Referral,HQ,18,150.61,GJ,2,3.5,527.13
CUST00229,Nova Scotia ,Nova Scotia,Dartmouth,05/01/2023,,Home Services,Standard,60.33, online,Referral,NS Power,12,,N/A,0,,
CUST00230,Alberta,Alberta,Red Deer,25/09/2022,,Electricity,Premium,111.73, Email,TV,epcor,24,555.49,kWh,2,0.12,66.66
CUST00231,B.C.,British Columbia,Victoria,23/10/2021,,Electricity,Basic,137.9,Phone,,fortis bc,12,554.33,kWh,1,0.12,66.52
CUST00232, QUEBEC,Quebec,Quebec City,27/05/2021,,Home Services,basic,44.94,EMAIL,,hydro quebec,12,,N/A,1,,
CUST00233, alberta,Alberta,Calgary,31/05/2021,,Electricity,Flex,108.38,In-person,,epcor,24,642.58,kWh,2,0.12,77.11
CUST00234,Quebec,Quebec,Montreal,21/10/2023,,Electricity,Basic,128.4,EMAIL,tv,HQ,24,997.42,kWh,1,0.12,119.69
CUST00235,ONTARIO,Ontario,Toronto,01/11/2022,,Home Services,basic,35.77, phone,,Enbridge,6,,N/A,1,,
CUST00236,british columbia,British Columbia,Victoria,05/07/2022,,Home Services,Standrad,29.96,In-person,tv,Fortis,12,,N/A,0,,
CUST00237,ONTARIO,Ontario,Toronto,21/10/2022,,Natural Gas,Green,63.15,Online,Referral,hydro one,12,139.53,GJ,1,3.5,488.36
CUST00238,ontario,Ontario,Hamilton,01/10/2022,,Natural Gas,Premium,96.91,in person,N/A,Hydro One,24,69.03,GJ,2,3.5,241.61
CUST00239, alberta,Alberta,Edmonton,27/12/2022,,Home Services,basic,24.53, phone,N/A,epcor,18,,N/A,1,,
CUST00240,Ontario ,Ontario,Mississauga,26/03/2021,,Natural Gas,basic,90.79, online,Referral,Hydro-One,24,50.37,GJ,3,3.5,176.29
CUST00241,Saskatchewan ,Saskatchewan,Regina,13/11/2023,,Electricity,premium ,112.01,EMAIL, facebook,sask power,6,755.15,kWh,2,0.12,90.62
CUST00242,saskatchewan,Saskatchewan,Saskatoon,13/10/2023,,Home Services,Standard,75.77,In-person,,SaskPower,24,,N/A,0,,
CUST00243,Nova Scotia ,Nova Scotia,Halifax,01/10/2023,,Electricity,Green,68.4, online,Facebook,Nova Scotia Power,6,1400.35,kWh,0,0.12,168.04
CUST00244,Quebec,Quebec,Laval,02/06/2021,,Home Services,Green,63.56,in person,N/A,HQ,6,,N/A,2,,
CUST00245,ontario,Ontario,Toronto,05/04/2021,,Electricity,basic,60.84, online,Referral,Hydro-One,24,545.97,kWh,3,0.12,65.52
CUST00246,Nova Scotia ,Nova Scotia,Sydney,18/09/2022,,Electricity,Prmium,93.08,Online,TV,Nova Scotia Power,24,498.26,kWh,0,0.12,59.79
CUST00247,Quebec,Quebec,Quebec City,12/06/2022,28/12/2022,Home Services,Premium,46.41,in person,TV,HQ,24,,N/A,2,,
CUST00248,saskatchewan,Saskatchewan,Prince Albert,22/01/2022,,Electricity,Standrad,91.64, Email, facebook,SPWR,12,554.01,kWh,2,0.12,66.48
CUST00249,Saskatchewan ,Saskatchewan,Regina,25/10/2021,15/09/2022,Home Services,Basic,70.87,Online,tv,SPWR,12,,N/A,2,,
CUST00250,manitoba,Manitoba,Thompson,14/04/2023,26/04/2024,Home Services,Standrad,26.76,EMAIL,Referral,MB Hydro,6,,N/A,0,,
CUST00251,Ontario ,Ontario,Mississauga,06/08/2021,,Electricity,premium ,121.46,EMAIL,Referral,ENBRIDGE,6,1322.87,kWh,2,0.12,158.74
CUST00252,quebec,Quebec,Montreal,18/10/2022,,Natural Gas,Green,90.29,,N/A,HQ,24,188.39,GJ,2,3.5,659.37
CUST00253,Manitoba,Manitoba,Thompson,13/10/2021,,Home Services,Standard,38.59,,tv,MB Hydro,12,,N/A,0,,
CUST00254,Ontario ,Ontario,Mississauga,09/03/2022,,Home Services,Standrad,63.8,in person,Google Ads,hydro one,12,,N/A,0,,
CUST00255,Ontario ,Ontario,Toronto,20/12/2022,,Electricity,Premium,70.75,In-person,Google Ads,enbridge gas,12,1069.72,kWh,1,0.12,128.37
CUST00256,ALBERTA,Alberta,Lethbridge,24/01/2022,,Home Services,Prmium,27.62,Online,Referral,EPCOR,6,,N/A,1,,
CUST00257,Nova Scotia ,Nova Scotia,Dartmouth,28/04/2021,,Natural Gas,basic,80.86,Phone,,nsp,12,89.44,GJ,1,3.5,313.04
CUST00258,Alberta,Alberta,Red Deer,20/11/2022,,Natural Gas,premium ,40.21,Phone,tv,EPCOR,6,184.14,GJ,1,3.5,644.49
CUST00259,ALBERTA,Alberta,Lethbridge,05/05/2023,,Natural Gas,Standrad,57.96,in person,N/A,E.P.C.O.R,18,76.84,GJ,2,3.5,268.94
CUST00260,ontario,Ontario,Mississauga,02/06/2021,,Home Services,Flex,68.26,Phone,N/A,Hydro One,6,,N/A,3,,
CUST00261,ALBERTA,Alberta,Lethbridge,20/03/2021,,Natural Gas,Flex,63.33,Online,tv,epcor,24,132.96,GJ,1,3.5,465.36
CUST00262,SASKATCHEWAN,Saskatchewan,Moose Jaw,11/10/2023,,Natural Gas,Basic,114.59,Phone,tv,SaskPower,18,166.38,GJ,3,3.5,582.33
CUST00263,Ontario ,Ontario,Toronto,20/04/2023,,Electricity,Flex,107.68,in person,N/A,Enbridge,24,813.9,kWh,2,0.12,97.67
CUST00264,quebec,Quebec,Montreal,23/01/2021,,Home Services,premium ,44.78, online,,Hydro Quebec,6,,N/A,3,,
CUST00265, MANITOBA,Manitoba,Winnipeg,25/05/2021,,Electricity,Premium,81.31,Online, facebook,MB Hydro,24,833.79,kWh,2,0.12,100.05
CUST00266,British Columbia ,British Columbia,Surrey,03/01/2022,,Natural Gas,Standard,52.43,In-person,,BC Hydro,24,61.2,GJ,4,3.5,214.2
CUST00267,ALBERTA,Alberta,Red Deer,16/09/2021,,Electricity,Green,101.7, phone,Referral,epcor,12,1461.1,kWh,2,0.12,175.33
CUST00268,B.C.,British Columbia,Surrey,24/09/2022,,Home Services,Premium,25.47,in person, facebook,bc hydro,24,,N/A,1,,
CUST00269,Quebec,Quebec,Montreal,25/01/2023,,Natural Gas,basic,84.48,,tv,hydro quebec,6,198.6,GJ,1,3.5,695.1
CUST00270,ontario,Ontario,Hamilton,18/01/2023,02/08/2023,Electricity,Flex,134.13, online,Referral,Hydro One,18,467.84,kWh,0,0.12,56.14
CUST00271,british columbia,British Columbia,Vancouver,15/09/2022,,Electricity,Prmium,71.03,EMAIL,Google Ads,BC Hydro,12,1110.59,kWh,1,0.12,133.27
CUST00272,B.C.,British Columbia,Kelowna,02/04/2021,,Natural Gas,Prmium,57.18,In-person,Facebook,FortisBC,18,107.41,GJ,1,3.5,375.94
CUST00273,Manitoba,Manitoba,Thompson,13/09/2021,,Electricity,Standrad,139.45,EMAIL,Google Ads,MB Hydro,6,1078.67,kWh,3,0.12,129.44
CUST00274,Nova Scotia ,Nova Scotia,Dartmouth,12/08/2022,,Electricity,premium ,131.54, Email, facebook,NS Power,24,1106.92,kWh,1,0.12,132.83
CUST00275, QUEBEC,Quebec,Gatineau,04/01/2021,,Home Services,Premium,21.56,in person,Google Ads,hydro quebec,18,,N/A,0,,
CUST00276, QUEBEC,Quebec,Montreal,30/08/2022,,Home Services,Standard,34.87,in person,Facebook,Hydro Quebec,6,,N/A,2,,
CUST00277,B.C.,British Columbia,Victoria,16/02/2022,,Natural Gas,Flex,87.4, online,Google Ads,BC Hydro,18,175.88,GJ,0,3.5,615.58
CUST00278, alberta,Alberta,Edmonton,08/12/2022,,Electricity,Green,75.8,Phone,Referral,E.P.C.O.R,6,1291.44,kWh,0,0.12,154.97
CUST00279,B.C.,British Columbia,Victoria,20/03/2022,05/02/2024,Electricity,Flex,132.58, online,TV,Fortis,18,925.79,kWh,2,0.12,111.09
CUST00280,british columbia,British Columbia,Vancouver,19/12/2023,,Electricity,Prmium,146.45, online,N/A,BCH,6,1408.95,kWh,2,0.12,169.07
CUST00281,Nova Scotia ,Nova Scotia,Dartmouth,14/05/2023,08/11/2024,Natural Gas,basic,91.93,In-person, facebook,NS Power,12,73.63,GJ,1,3.5,257.7
CUST00282,Ontario ,Ontario,Ottawa,22/01/2024,,Natural Gas,Basic,115.9, Email,Google Ads,Hydro-One,12,94.18,GJ,1,3.5,329.63
CUST00283,Quebec,Quebec,Laval,27/01/2023,,Electricity,Prmium,127.08,in person, facebook,Hydro Quebec,18,514.52,kWh,0,0.12,61.74
CUST00284,ONTARIO,Ontario,Ottawa,29/08/2021,,Electricity,Basic,83.87,in person,Referral,ENBRIDGE,18,1137.03,kWh,1,0.12,136.44
CUST00285,Alberta,Alberta,Red Deer,22/10/2021,24/02/2023,Home Services,Standrad,78.15, Email,,epcor,24,,N/A,1,,
CUST00286,ONTARIO,Ontario,Mississauga,05/12/2021,04/04/2022,Natural Gas,basic,45.9,Phone,Facebook,Hydro One,6,121.92,GJ,1,3.5,426.72
CUST00287, QUEBEC,Quebec,Laval,19/06/2023,12/09/2024,Electricity,Standard,109.23, phone, facebook,Hydro Quebec,24,587.12,kWh,4,0.12,70.45
CUST00288, QUEBEC,Quebec,Montreal,05/04/2021,,Home Services,Basic,26.08,in person,tv,Hydro Quebec,24,,N/A,2,,
CUST00289,ONTARIO,Ontario,Mississauga,03/05/2022,,Natural Gas,premium ,107.19,In-person,Google Ads,enbridge gas,18,64.39,GJ,2,3.5,225.37
CUST00290,ALBERTA,Alberta,Calgary,30/03/2021,,Electricity,Standard,62.32,In-person,Facebook,EPCOR,6,1128.22,kWh,1,0.12,135.39
CUST00291,ontario,Ontario,Hamilton,19/03/2021,,Natural Gas,premium ,71, online,N/A,Enbridge,18,120.64,GJ,5,3.5,422.24
CUST00292,Ontario ,Ontario,Ottawa,27/06/2023,,Electricity,Basic,73.6, phone,Referral,hydro one,18,911.56,kWh,1,0.12,109.39
CUST00293, MANITOBA,Manitoba,Thompson,11/01/2023,,Electricity,basic,111.54,in person,,manitoba hydro,18,1324.88,kWh,3,0.12,158.99
CUST00294, QUEBEC,Quebec,Montreal,21/02/2023,08/05/2024,Home Services,basic,30.37,In-person,tv,Hydro Quebec,12,,N/A,1,,
CUST00295,ontario,Ontario,Ottawa,02/09/2021,29/12/2021,Natural Gas,Premium,106.73,Online, facebook,Hydro-One,6,152.47,GJ,2,3.5,533.64
CUST00296, QUEBEC,Quebec,Montreal,28/02/2023,,Home Services,premium ,47.49,Phone,N/A,hydro quebec,6,,N/A,2,,
CUST00297,british columbia,British Columbia,Kelowna,05/05/2021,,Electricity,Standard,130.72,, facebook,BC Hydro,24,1040.94,kWh,0,0.12,124.91
CUST00298,Ontario ,Ontario,Mississauga,16/10/2021,,Home Services,Premium,36.52,In-person,N/A,Enbridge,6,,N/A,1,,
CUST00299,ALBERTA,Alberta,Lethbridge,17/04/2021,,Home Services,Prmium,21.21,Online,Facebook,epcor,18,,N/A,3,,
CUST00300,ONTARIO,Ontario,Hamilton,14/07/2023,04/10/2023,Home Services,Green,78.45,EMAIL, facebook,Hydro One,18,,N/A,2,,
CUST00301,ONTARIO,Ontario,Hamilton,15/11/2023,13/11/2024,Home Services,Standrad,64.46,, facebook,Enbridge,6,,N/A,2,,
CUST00302,quebec,Quebec,Quebec City,01/01/2022,,Natural Gas,Flex,110.01,in person,Google Ads,Hydro Quebec,12,110.51,GJ,2,3.5,386.79
CUST00303, QUEBEC,Quebec,Montreal,20/09/2022,,Electricity,basic,105.46, phone,Google Ads,hydro quebec,12,1175.1,kWh,0,0.12,141.01
CUST00304,ALBERTA,Alberta,Red Deer,06/07/2021,,Home Services,premium ,40.99,In-person,Facebook,E.P.C.O.R,6,,N/A,4,,
CUST00305,british columbia,British Columbia,Surrey,04/06/2023,11/01/2024,Natural Gas,Flex,94.22,Online,N/A,BC Hydro,6,178.07,GJ,0,3.5,623.25
CUST00306,Saskatchewan ,Saskatchewan,Saskatoon,19/06/2023,,Electricity,Green,114.75,Online,Facebook,SaskPower,24,1061.26,kWh,2,0.12,127.35
CUST00307, QUEBEC,Quebec,Gatineau,13/07/2023,,Natural Gas,Standard,40.59, online,Facebook,HQ,18,120,GJ,1,3.5,420
CUST00308,Ontario ,Ontario,Toronto,03/03/2021,,Electricity,Green,119.05,Online,tv,ENBRIDGE,12,704.13,kWh,0,0.12,84.5
CUST00309,british columbia,British Columbia,Victoria,21/08/2023,,Home Services,Premium,63.28,EMAIL,Facebook,Fortis,18,,N/A,0,,
CUST00310,Ontario ,Ontario,Hamilton,08/05/2021,,Natural Gas,Flex,94.91,EMAIL, facebook,hydro one,18,137.45,GJ,2,3.5,481.07
CUST00311,Quebec,Quebec,Quebec City,14/10/2022,,Home Services,Premium,64.46,,TV,hydro quebec,18,,N/A,2,,
CUST00312,ontario,Ontario,Toronto,19/10/2023,,Natural Gas,Prmium,60.84,Online,,ENBRIDGE,6,180.71,GJ,0,3.5,632.49
CUST00313,ontario,Ontario,Hamilton,26/06/2023,,Home Services,Flex,50.03, Email,Facebook,hydro one,24,,N/A,0,,
CUST00314,saskatchewan,Saskatchewan,Saskatoon,29/05/2023,,Electricity,Prmium,137.62,In-person,Referral,SaskPower,24,776.94,kWh,2,0.12,93.23
CUST00315, MANITOBA,Manitoba,Steinbach,24/03/2023,,Electricity,Flex,128.51,In-person,TV,MB Hydro,24,463.81,kWh,2,0.12,55.66
CUST00316,Alberta,Alberta,Calgary,07/05/2022,,Home Services,Standrad,77.92, Email,Google Ads,epcor,6,,N/A,1,,
CUST00317,Quebec,Quebec,Quebec City,10/02/2022,,Natural Gas,Basic,90.13,in person,tv,Hydro Quebec,18,183.8,GJ,2,3.5,643.3
CUST00318,ontario,Ontario,Mississauga,14/11/2021,,Electricity,Basic,86.84,Online,,Hydro One,18,1047.54,kWh,1,0.12,125.7
CUST00319,ONTARIO,Ontario,Hamilton,07/11/2023,,Electricity,Premium,145.33, Email,Google Ads,Enbridge,12,1391.52,kWh,3,0.12,166.98
CUST00320,ONTARIO,Ontario,Ottawa,18/01/2024,,Electricity,Prmium,124,Phone,N/A,Hydro One,18,424.1,kWh,1,0.12,50.89
CUST00321,Quebec,Quebec,Montreal,04/05/2022,,Electricity,Standard,97.51, Email,Referral,Hydro Quebec,18,1118.92,kWh,1,0.12,134.27
CUST00322,B.C.,British Columbia,Kelowna,06/01/2022,,Electricity,Standrad,119.55,,Facebook,bc hydro,12,1154.31,kWh,6,0.12,138.52
CUST00323,Alberta,Alberta,Lethbridge,17/02/2022,,Home Services,Standard,67.09,EMAIL,tv,epcor,12,,N/A,1,,
CUST00324,ONTARIO,Ontario,Mississauga,07/09/2022,,Electricity,premium ,104.67,in person,,Hydro One,18,850.73,kWh,1,0.12,102.09
CUST00325,saskatchewan,Saskatchewan,Regina,23/07/2021,,Electricity,Standard,130.16, phone,Referral,SaskPower,18,1397.57,kWh,2,0.12,167.71
CUST00326,British Columbia ,British Columbia,Victoria,10/11/2023,,Natural Gas,Green,68.82, online,N/A,BC Hydro,6,57.51,GJ,0,3.5,201.28
CUST00327,Alberta,Alberta,Calgary,30/09/2023,,Electricity,Prmium,140.51,Online,Referral,epcor,18,1129.69,kWh,1,0.12,135.56
CUST00328,Alberta,Alberta,Red Deer,12/04/2022,,Electricity,basic,131.99,In-person,Referral,epcor,12,1458.54,kWh,0,0.12,175.02
CUST00329,quebec,Quebec,Montreal,12/12/2022,,Electricity,Standrad,130.12,Phone,TV,Hydro Quebec,24,1049.83,kWh,0,0.12,125.98
CUST00330,ontario,Ontario,Hamilton,07/05/2022,,Natural Gas,premium ,101.4,in person, facebook,Enbridge,6,59.5,GJ,1,3.5,208.25
CUST00331,Quebec,Quebec,Gatineau,23/04/2021,,Home Services,Standrad,28.92,,Google Ads,HQ,6,,N/A,3,,
CUST00332,B.C.,British Columbia,Victoria,15/01/2021,,Natural Gas,Prmium,59.27,Online,Google Ads,bc hydro,12,180.41,GJ,2,3.5,631.43
CUST00333,Ontario ,Ontario,Hamilton,13/12/2022,08/05/2024,Electricity,basic,100.24, phone,,Enbridge,6,888.61,kWh,0,0.12,106.63
CUST00334,Ontario ,Ontario,Toronto,25/05/2023,09/09/2023,Natural Gas,Green,111.21,,tv,Hydro-One,24,132.36,GJ,2,3.5,463.26
CUST00335,Ontario ,Ontario,Mississauga,24/04/2021,,Electricity,basic,124.5, online,,enbridge gas,6,1328.75,kWh,1,0.12,159.45
CUST00336,ONTARIO,Ontario,Toronto,16/04/2023,28/10/2023,Electricity,premium ,93.65, phone,Google Ads,enbridge gas,12,790.65,kWh,3,0.12,94.88
CUST00337,Manitoba,Manitoba,Thompson,25/02/2023,,Home Services,Green,56.65,in person,Referral,Manitoba Hydro,24,,N/A,2,,
CUST00338,British Columbia ,British Columbia,Victoria,16/02/2022,,Electricity,Standard,129.49,EMAIL,,FortisBC,12,518.54,kWh,1,0.12,62.22
CUST00339,quebec,Quebec,Gatineau,25/07/2021,,Home Services,basic,75.46,In-person,TV,HQ,12,,N/A,0,,
CUST00340,Ontario ,Ontario,Toronto,27/06/2022,,Home Services,Standrad,45.12,in person,Facebook,enbridge gas,24,,N/A,3,,
CUST00341, QUEBEC,Quebec,Laval,17/04/2021,,Natural Gas,premium ,108.86,,tv,HQ,12,70.73,GJ,3,3.5,247.56
CUST00342,Quebec,Quebec,Quebec City,15/01/2022,,Home Services,Premium,78.88,In-person, facebook,HQ,6,,N/A,2,,
CUST00343,ONTARIO,Ontario,Mississauga,29/07/2022,,Natural Gas,premium ,62.87, Email,Google Ads,enbridge gas,6,191.4,GJ,2,3.5,669.9
CUST00344, QUEBEC,Quebec,Montreal,19/03/2022,19/12/2022,Electricity,Green,121.51,In-person,Google Ads,Hydro Quebec,18,462.27,kWh,0,0.12,55.47
CUST00345,Quebec,Quebec,Quebec City,12/11/2022,,Electricity,premium ,95,,Facebook,HQ,6,897.85,kWh,0,0.12,107.74
CUST00346,ALBERTA,Alberta,Lethbridge,24/04/2023,,Natural Gas,Basic,41.04,Online,tv,E.P.C.O.R,24,196.37,GJ,1,3.5,687.3
CUST00347, alberta,Alberta,Edmonton,29/12/2023,,Home Services,premium ,64.31,in person,tv,E.P.C.O.R,18,,N/A,1,,
CUST00348,ontario,Ontario,Hamilton,15/04/2022,20/12/2024,Home Services,premium ,27.16,Phone,N/A,Hydro-One,18,,N/A,1,,
CUST00349,quebec,Quebec,Laval,13/10/2023,,Electricity,Premium,63.59, online,Google Ads,hydro quebec,18,680.52,kWh,1,0.12,81.66
CUST00350, alberta,Alberta,Lethbridge,02/04/2023,,Home Services,Flex,77.42,,Referral,E.P.C.O.R,12,,N/A,2,,
CUST00351,Quebec,Quebec,Gatineau,13/01/2021,,Home Services,Flex,59.8, online, facebook,Hydro Quebec,18,,N/A,1,,
CUST00352, MANITOBA,Manitoba,Brandon,04/11/2023,,Home Services,Prmium,46.74,in person,Google Ads,Manitoba Hydro,18,,N/A,2,,
CUST00353,Alberta,Alberta,Lethbridge,12/05/2023,,Natural Gas,Prmium,81.14,,,E.P.C.O.R,24,158.6,GJ,0,3.5,555.1
CUST00354,Ontario ,Ontario,Toronto,11/04/2022,,Home Services,Premium,78.3,,Google Ads,Hydro One,6,,N/A,2,,
CUST00355,ONTARIO,Ontario,Ottawa,28/10/2023,,Home Services,Flex,52.27, Email,Referral,Enbridge,12,,N/A,1,,
CUST00356,ALBERTA,Alberta,Calgary,10/06/2021,,Home Services,Basic,30.68,Online,Referral,EPCOR,12,,N/A,1,,
CUST00357,Ontario ,Ontario,Mississauga,28/07/2021,,Natural Gas,Standrad,93.86,,Google Ads,Enbridge,6,110.67,GJ,3,3.5,387.35
CUST00358, alberta,Alberta,Calgary,15/02/2022,,Electricity,Green,114.59,Online,,E.P.C.O.R,24,953.12,kWh,1,0.12,114.37
CUST00359,SASKATCHEWAN,Saskatchewan,Prince Albert,29/06/2021,,Electricity,Standrad,131.71,,Facebook,SPWR,12,986.81,kWh,2,0.12,118.42
CUST00360, alberta,Alberta,Red Deer,16/06/2021,,Home Services,premium ,28.48,Phone,Google Ads,E.P.C.O.R,24,,N/A,0,,
CUST00361, QUEBEC,Quebec,Montreal,10/05/2023,,Electricity,Standrad,141.51,,TV,Hydro Quebec,12,1393.9,kWh,1,0.12,167.27
CUST00362,Alberta,Alberta,Edmonton,30/08/2021,,Home Services,Premium,60.26,Phone,,EPCOR,6,,N/A,1,,
CUST00363,Quebec,Quebec,Laval,28/02/2022,,Electricity,Prmium,71.54,in person,Referral,hydro quebec,18,617.16,kWh,1,0.12,74.06
